,Image,Accuracy,F1,Jaccard,Recall,Precision
379,new_data\test\image\pexels-photo-698848_0,0.993499755859375,0.9778586278586279,0.9566764975083901,0.9775537774082926,0.9781636685036914
380,new_data\test\image\pexels-photo-700535_0,0.9791412353515625,0.9875935925942733,0.9754912507171544,0.9980006603323673,0.9774013329261502
381,new_data\test\image\pexels-photo-700700_0,0.969940185546875,0.9724614180272869,0.946398933420401,0.9891369259206597,0.9563388413846197
382,new_data\test\image\pexels-photo-700701_0,0.9750823974609375,0.9701871291647649,0.9421004112891789,0.9640446992235687,0.9764083342520119
383,new_data\test\image\pexels-photo-700703_uH8OCGIi1J_0,0.922943115234375,0.9566575690474964,0.9169161922937712,0.9925379779523071,0.9232808177194639
384,new_data\test\image\pexels-photo-701747_0,0.993438720703125,0.9712950600801068,0.9441920830629461,0.9466493168510085,0.9972583961617546
385,new_data\test\image\pexels-photo-703836_0,0.98974609375,0.9940880458880248,0.9882455833479098,0.9979157835240922,0.9902895604010377
386,new_data\test\image\pexels-photo-704955_0,0.7963714599609375,0.8761933035838536,0.779665494411148,0.9741114342884254,0.7961626652279471
387,new_data\test\image\pexels-photo-705121_0,0.9783477783203125,0.9618599650584598,0.9265223695111847,0.9524139032309575,0.9714952763600825
388,new_data\test\image\pexels-photo-709575_0,0.9935455322265625,0.9924384619509841,0.9849904194166489,0.9887796537721736,0.9961244482721499
389,new_data\test\image\pexels-photo-709807_0,0.9925079345703125,0.9947715341447572,0.9895974576271186,0.9934069206065633,0.9961399018980592
390,new_data\test\image\pexels-photo-712940_0,0.838104248046875,0.812689781795071,0.684479733547447,0.9692592748557712,0.6996686627959996
391,new_data\test\image\pexels-photo-713133_0,0.9253082275390625,0.9489396768439609,0.902840356483595,0.9534849596478356,0.9444375233586645
392,new_data\test\image\pexels-photo-713955_0,0.9945831298828125,0.993105591268377,0.9863055973459862,0.9882116492096007,0.9980482473260989
393,new_data\test\image\pexels-photo-714025_0,0.992828369140625,0.9688988883006882,0.9396739828006674,0.9597535395909806,0.9782202030999465
394,new_data\test\image\pexels-photo-714031_0,0.99639892578125,0.9629513343799058,0.9285498032092038,0.9359169972535856,0.9915939217588102
395,new_data\test\image\pexels-photo-714037_0,0.9917449951171875,0.8739808991381318,0.7761688043028547,0.866112650046168,0.8819934179595674
396,new_data\test\image\pexels-photo-714063_0,0.9922943115234375,0.9918272887637358,0.98378708103249,0.9860664178143905,0.9976558684681751
397,new_data\test\image\pexels-photo-714155_0,0.9933319091796875,0.9966414842026792,0.9933054521500682,1.0,0.9933054521500682
398,new_data\test\image\pexels-photo-716543_0,0.987762451171875,0.98884561891516,0.9779373332232951,0.9853100141356468,0.9924066888138243
399,new_data\test\image\pexels-photo-716966_0,0.994598388671875,0.9908290155440415,0.981824716332084,0.9861791552782219,0.9955229319589776
400,new_data\test\image\pexels-photo-720276_0,0.990966796875,0.9950105351875264,0.9900706127035775,0.9939215356120559,0.9961019237259534
401,new_data\test\image\pexels-photo-722231_0,0.9881134033203125,0.9916307652639156,0.9834004560080121,0.9965665421408365,0.9867436390848835
402,new_data\test\image\pexels-photo-722904_0,0.8798370361328125,0.914128692466224,0.8418388865457613,0.9002964044847287,0.9283926554297991
403,new_data\test\image\pexels-photo-725458_0,0.9966888427734375,0.9949767355725827,0.9900036852773171,0.9920144017725259,0.9979568144880427
404,new_data\test\image\pexels-photo-730055_0,0.99383544921875,0.9967606921214259,0.9935423027125525,0.9957866068567767,0.9977366849658095
405,new_data\test\image\pexels-photo-730837_0,0.9792938232421875,0.9660724554341575,0.9343715239154616,0.99906919019547,0.9351856333801248
406,new_data\test\image\pexels-photo-731794_sNHLIf9pHk_0,0.999603271484375,0.9998015963860019,0.999603271484375,0.999603271484375,1.0
407,new_data\test\image\pexels-photo-732629_0,0.986724853515625,0.9827763699714919,0.9661360009341793,0.9961472087329936,0.9697597186950576
408,new_data\test\image\pexels-photo-732843_0,0.9699554443359375,0.9833891527539924,0.9673211292383782,0.9957970271655561,0.971286683220291
409,new_data\test\image\pexels-photo-733697_0,0.9952545166015625,0.9870755932344263,0.9744810043488964,0.995056556346879,0.979221635883905
410,new_data\test\image\pexels-photo-736509_0,0.9598846435546875,0.6391214824982842,0.4696388944926367,0.9406060606060606,0.483991683991684
411,new_data\test\image\pexels-photo-743861_0,0.9948272705078125,0.9972856765391175,0.9945860482943657,0.9950150984997364,0.9995666409861325
412,new_data\test\image\pexels-photo-743937_7TZxmJGKVc_0,0.958770751953125,0.9755430847212165,0.9522538919616194,0.9906430383469981,0.9608965443457794
413,new_data\test\image\pexels-photo-745136_0,0.9827880859375,0.9877548361883671,0.9758059326941638,0.9811300409747682,0.9944697035935998
414,new_data\test\image\pexels-photo-746801_0,0.983154296875,0.9906383556068109,0.981450366288057,0.9847595926899994,0.9965877294751928
415,new_data\test\image\pexels-photo-747007_0,0.9830780029296875,0.9913930259450985,0.9829329475676757,0.9998747612636588,0.9830539779286143
416,new_data\test\image\pexels-photo-749074_0,0.9859161376953125,0.873092259040286,0.7747681795998048,0.7781862745098039,0.9943626683369872
417,new_data\test\image\pexels-photo-751160_0,1.0,1.0,1.0,1.0,1.0
418,new_data\test\image\pexels-photo-751245_0,1.0,0.0,0.0,0.0,0.0
419,new_data\test\image\pexels-photo-752398_0,0.3679656982421875,0.1376912667846362,0.07393578966195671,0.9862809424396063,0.07401190636050312
420,new_data\test\image\pexels-photo-753603_0,0.9812469482421875,0.9186362131744455,0.8495163462715808,0.9565696952984972,0.8835965359144167
421,new_data\test\image\pexels-photo-755401_0,0.99322509765625,0.9944971866246932,0.9890546037224208,0.9931678094908037,0.9958301273300405
422,new_data\test\image\pexels-photo-756453_0,0.9863433837890625,0.9929027397803418,0.9859055118110236,1.0,0.9859055118110236
423,new_data\test\image\pexels-photo-756565_0,0.9240875244140625,0.8817250315003685,0.7884688974871381,0.8425261244888687,0.9247494140527602
424,new_data\test\image\pexels-photo-757056_0,0.9546051025390625,0.967021028943897,0.9361478365384616,0.9899230612105944,0.9451547195978157
425,new_data\test\image\pexels-photo-758855_0,0.9876251220703125,0.0,0.0,0.0,0.0
426,new_data\test\image\pexels-photo-758857_0,0.9367523193359375,0.9589738006393951,0.9211812356196163,0.9951929002834956,0.9252984433196447
427,new_data\test\image\pexels-photo-763219_0,0.99505615234375,0.9969113441372736,0.9938417091157911,0.9959619047619047,0.9978625954198473
428,new_data\test\image\pexels-photo-764340_0,0.956207275390625,0.9771150625946894,0.9552541315871531,0.9997552419025862,0.9554775828460039
429,new_data\test\image\pexels-photo-768108_0,0.95849609375,0.9682606361875423,0.9384740663665769,0.9903800248257424,0.9471077021412592
430,new_data\test\image\pexels-photo-769726_0,0.9398956298828125,0.9549782263318513,0.9138357213168544,0.9933658304601117,0.9194471344308478
431,new_data\test\image\pexels-photo-769729_0,0.99420166015625,0.9939724636761627,0.9880171543895055,0.989452409524411,0.9985340047166805
432,new_data\test\image\pexels-photo-769731_0,0.9737396240234375,0.9865537420599886,0.9734642901196496,1.0,0.9734642901196496
433,new_data\test\image\pexels-photo-769750_0,0.993408203125,0.9965898864874252,0.9932029516811681,0.9995882883881491,0.9936094190237836
434,new_data\test\image\pexels-photo-769773_0,0.9600067138671875,0.9781556027836813,0.9572451592907362,0.9995060550833745,0.957698208049091
435,new_data\test\image\pexels-photo-769774_0,0.9921417236328125,0.9947219005257601,0.9894992251855477,0.9976769047325357,0.9917843493899573
436,new_data\test\image\pexels-photo-770136_0,0.99200439453125,0.9923004584459857,0.9847185768445611,0.9948146838724884,0.9897989095386058
437,new_data\test\image\pexels-photo-770158_0,0.91278076171875,0.9448294500318515,0.8954281846288945,0.9930409024509008,0.9010825140837292
438,new_data\test\image\pexels-photo-773327_0,0.982147216796875,0.5845170454545454,0.4129453085800301,0.42205128205128206,0.9503464203233256
439,new_data\test\image\pexels-photo-774557_0,0.99993896484375,0.999969481490524,0.99993896484375,0.99993896484375,1.0
440,new_data\test\image\pexels-photo-775325_0,0.998809814453125,0.9994028753846861,0.9988064634594197,1.0,0.9988064634594197
441,new_data\test\image\pexels-photo-775358_0,0.942718505859375,0.9687109303372284,0.9393204668153752,0.9394723228142783,0.9998279481091498
442,new_data\test\image\pexels-photo-776216_0,0.995361328125,0.9943851353847291,0.988832972119164,0.9937243899737901,0.995046760063579
443,new_data\test\image\pexels-photo-776944_0,0.9602813720703125,0.9493806273457402,0.9036389886351016,0.9872997896780457,0.9142664519270385
444,new_data\test\image\pexels-photo-777155_yBOc5wst95_0,0.984344482421875,0.9860042560157145,0.9723948664137542,0.9980944490472246,0.9742034611030245
445,new_data\test\image\pexels-photo-783344_0,0.992431640625,0.9759316770186336,0.9529946929492039,0.9727219965177016,0.9791626095423563
446,new_data\test\image\pexels-photo-784028_0,0.9939117431640625,0.9967156979759151,0.9934528986101767,0.9946606647061723,0.9987792404896235
447,new_data\test\image\pexels-photo-784155_0,0.9299163818359375,0.0,0.0,0.0,0.0
448,new_data\test\image\pexels-photo-784375_0,0.9562225341796875,0.9702518586107857,0.9422224907362655,0.9914180369554162,0.9499705589734219
449,new_data\test\image\pexels-photo-786265_0,1.0,0.0,0.0,0.0,0.0
450,new_data\test\image\pexels-photo-787472_0,0.9615631103515625,0.920803596692552,0.8532307871584222,0.8862260953764222,0.9581888372701695
451,new_data\test\image\pexels-photo-787581_0,0.9958038330078125,0.9593135079153721,0.9218083593972135,0.9839150227617602,0.9359122401847575
452,new_data\test\image\pexels-photo-788218_HmHgpPsHsX_0,0.9932403564453125,0.9940695323899919,0.9882089909770834,0.9931521506526857,0.99498861047836
453,new_data\test\image\pexels-photo-788741_0,0.9907073974609375,0.9947254003585688,0.9895061515663232,0.9898643407512109,0.9996344392995161
454,new_data\test\image\pexels-photo-791085_0,0.9773406982421875,0.9502195702457176,0.9051603014433517,0.9547322330751095,0.9457493660750034
455,new_data\test\image\pexels-photo-792537_yBAzy3yZcW_0,0.974517822265625,0.984147475936438,0.9687897136876729,0.9898604136034677,0.9785001038186383
456,new_data\test\image\pexels-photo-792776_fHzosf2RPV_0,0.979705810546875,0.9721652505127454,0.9458380843785633,0.9620976761526034,0.9824457510257604
457,new_data\test\image\pexels-photo-792906_G4bGW1y54r_0,0.9646759033203125,0.8392026116552059,0.7229535662996649,0.9543443917851501,0.7488533531672245
458,new_data\test\image\pexels-photo-793253_0,0.9859619140625,0.988376500315856,0.9770201074060197,0.9819007932523346,0.9949381899577758
459,new_data\test\image\pexels-photo-794432_0,0.9925384521484375,0.9943311577653865,0.9887262247838616,0.9929613336420468,0.9957047665482576
460,new_data\test\image\pexels-photo-795160_0,0.9937744140625,0.9846950258834121,0.9698514741742408,0.99847850893876,0.9712869089025383
461,new_data\test\image\pexels-photo-795771_0,0.9299163818359375,0.9599811799147868,0.9230421232532422,0.9971762150420852,0.9254611430299365
462,new_data\test\image\pexels-photo-795825_NWYTnhd29j_0,0.992034912109375,0.9929396488760246,0.985978295906307,0.9911432737484474,0.9947425474254743
463,new_data\test\image\pexels-photo-796060_0,0.9412689208984375,0.7157101706182141,0.5572808833678399,0.5587590819974628,0.9952752670501233
464,new_data\test\image\pexels-photo-797366_0,0.98712158203125,0.9915378291122742,0.9832176731423118,0.9953700907864806,0.9877349633447194
465,new_data\test\image\pexels-photo-797408_0,0.987884521484375,0.9868036165403536,0.9739509858600439,0.9791549853227349,0.9945726825019263
466,new_data\test\image\pexels-photo-797770_0,0.994781494140625,0.9965872350616692,0.9931976848260636,0.9951572402247997,0.9980213454850702
467,new_data\test\image\pexels-photo-799965_0,0.9893951416015625,0.993819969944602,0.9877158562666808,0.9965404094443255,0.9911143429757197
468,new_data\test\image\pexels-photo-800212_0,0.8128814697265625,0.7390129184668099,0.5860590717299579,0.9771499324628545,0.5942024025462884
469,new_data\test\image\pexels-photo-802457_0,1.0,1.0,1.0,1.0,1.0
470,new_data\test\image\pexels-photo-802522_0,0.8970184326171875,0.9056070714275725,0.8274971884265413,0.9916077062084597,0.8333333333333334
471,new_data\test\image\pexels-photo-803968_cxuub1Q6aC_0,0.9959869384765625,0.9936618869743342,0.9874036112840653,0.9935900525326522,0.9937337318037212
472,new_data\test\image\pexels-photo-804430_0,0.9748382568359375,0.9776585511252015,0.9562935672824617,0.9955300480105954,0.9604173876008198
473,new_data\test\image\pexels-photo-804607_0,0.9951934814453125,0.9572417537667979,0.9179901067430357,0.9802613288851821,0.9352785145888595
474,new_data\test\image\pexels-photo-805178_0,0.93316650390625,0.9654279670381714,0.93316650390625,0.93316650390625,1.0
475,new_data\test\image\pexels-photo-807843_0,0.983551025390625,0.9727970122135864,0.947034835159436,0.9964330024813896,0.9502563596923683
476,new_data\test\image\pexels-photo-808908_0,0.98516845703125,0.9871268508462904,0.9745809252334005,0.9802977693602694,0.9940517471325687
477,new_data\test\image\pexels-photo-808964_0,0.9156036376953125,0.9412763969549938,0.8890671694177581,0.905040935911309,0.980534418686958
478,new_data\test\image\pexels-photo-811011_0,0.9165191650390625,0.9078847675652013,0.8313085841144549,0.8334672931865957,0.9968940654464781
479,new_data\test\image\pexels-photo-812745_0,0.9929046630859375,0.9959062937432321,0.9918459676995107,0.9955469506292353,0.9962658963610104
480,new_data\test\image\pexels-photo-813283_0,0.4873809814453125,0.6315731754126227,0.4615322968424427,0.9955744563150434,0.46248112813594167
481,new_data\test\image\pexels-photo-813544_0,0.988922119140625,0.9933986797359472,0.9868839427662957,0.9975529583637692,0.9892788583432939
482,new_data\test\image\pexels-photo-813940_q7nmAaYz0A_0,0.998077392578125,0.9990309481326525,0.9980637725701114,0.9980791099363802,0.9999846035411856
483,new_data\test\image\pexels-photo-813961_0,0.732391357421875,0.8440595379937048,0.7301929171410111,0.993531911330668,0.7336806145950876
484,new_data\test\image\pexels-photo-818556_0,0.997802734375,0.9963922433231448,0.9928104248839184,0.9950460368294636,0.9977420973406924
485,new_data\test\image\pexels-photo-819150_0,0.97998046875,0.9728353140916808,0.947107438016529,0.9965640111987784,0.9502103219543763
486,new_data\test\image\pexels-photo-819482_0,0.9959716796875,0.9969867829342343,0.9939916702701472,0.9965090809528155,0.9974649431325081
487,new_data\test\image\pexels-photo-821382_0,0.9697265625,0.9794854826701961,0.9597957364026911,0.9777869529314616,0.9811899237653298
488,new_data\test\image\pexels-photo-821419_0,0.98602294921875,0.9927794419044617,0.9856624092161282,0.9871611982881597,0.9984620019343893
489,new_data\test\image\pexels-photo-824113_0,0.9742279052734375,0.9855243874219011,0.9714618815896188,0.9801230800702341,0.9909855562066945
490,new_data\test\image\pexels-photo-825706_0,0.9892578125,0.9881879194630873,0.9766516317325551,0.9795103778605642,0.997020585048754
491,new_data\test\image\pexels-photo-825860_wyhja5jIzr_0,0.9893035888671875,0.9743758453046752,0.9500320764131442,0.9730597941154997,0.9756954612005857
492,new_data\test\image\pexels-photo-825996_0,0.998077392578125,0.9990377712950377,0.998077392578125,1.0,0.998077392578125
493,new_data\test\image\pexels-photo-833052_0,0.9989166259765625,0.9930138738561448,0.986124682431112,0.989799921537858,0.996248766041461
494,new_data\test\image\pexels-photo-833169_0,0.9920654296875,0.9897625703823286,0.9797326265736446,0.9854941780687655,0.9940680982322933
495,new_data\test\image\pexels-photo-833185_KHjpHKhX3f_0,0.9751434326171875,0.979067884815543,0.9589941096511101,0.9909223326223794,0.9674937146049725
496,new_data\test\image\pexels-photo-835907_0,0.98748779296875,0.9910298203776227,0.9822191382787259,0.9840328467153284,0.9981270107090917
497,new_data\test\image\pexels-photo-835942_0,0.99560546875,0.9920996324134526,0.9843231179576506,0.9881960762883217,0.9960341503717984
498,new_data\test\image\pexels-photo-835969_o4Lyl8nM5g_0,0.98187255859375,0.899729912221472,0.8177355016876342,0.8337243860472392,0.9770852428964253
499,new_data\test\image\pexels-photo-835986_0,0.984100341796875,0.9899782637967184,0.9801554048906833,0.9965147349262286,0.983526983641645
500,new_data\test\image\pexels-photo-838574_0,1.0,1.0,1.0,1.0,1.0
501,new_data\test\image\pexels-photo-839604_0,0.9965972900390625,0.9981983728802605,0.9964032258064516,0.9972718173893391,0.9991266516795783
502,new_data\test\image\pexels-photo-840266_nUmtBFybka_0,0.925201416015625,0.9332298136645962,0.8748180494905385,0.9142270022150463,0.9530393656975935
503,new_data\test\image\pexels-photo-840667_0,0.994842529296875,0.9735400031313606,0.9484441732763881,0.9988755020080321,0.94945793250878
504,new_data\test\image\pexels-photo-848203_0,0.9633941650390625,0.9226153995032418,0.8563473053892215,0.8607800650054171,0.9940223813164663
505,new_data\test\image\pexels-photo-848305_0,0.952117919921875,0.9404983124123023,0.8876798625527955,0.9701521730626296,0.9126034958601656
506,new_data\test\image\pexels-photo-848607_0,0.96209716796875,0.0,0.0,0.0,0.0
507,new_data\test\image\pexels-photo-848699_0,0.969970703125,0.9638168781025924,0.930160758011285,0.9948003643540306,0.934705085229299
508,new_data\test\image\pexels-photo-852485_0,0.98858642578125,0.9832256907068533,0.9670048522276136,0.9947815038344602,0.9719352693416095
509,new_data\test\image\pexels-photo-852793_0,0.9255523681640625,0.9532282030388727,0.9106361155374837,0.9145390331837245,0.9953354287201457
510,new_data\test\image\pexels-photo-852854_0,0.8850250244140625,0.8873574215538248,0.7975224377922288,0.9008377344745948,0.8742746045305918
511,new_data\test\image\pexels-photo-852858_0,0.9840545654296875,0.9777095198481262,0.9563911029503819,0.9850848914678701,0.9704437669376694
512,new_data\test\image\pexels-photo-852943_0,0.9924774169921875,0.9788166544923301,0.9585121602288984,0.9638656173309639,0.9942388268156425
513,new_data\test\image\pexels-photo-853169_0,0.9996490478515625,0.9321533923303835,0.8729281767955801,0.9813664596273292,0.8876404494382022
514,new_data\test\image\pexels-photo-855248_0,0.99749755859375,0.0,0.0,0.0,0.0
515,new_data\test\image\pexels-photo-859194_0,0.9824676513671875,0.9830847821926479,0.9667322948636284,0.992656677369485,0.9736957219095389
516,new_data\test\image\pexels-photo-859209_0,0.851654052734375,0.8925555899385527,0.8059597229706804,0.9992329011184796,0.8064586994727593
517,new_data\test\image\pexels-photo-860481_0,0.9942626953125,0.9775280898876404,0.9560439560439561,0.9770609318996416,0.9779956948098542
518,new_data\test\image\pexels-photo-860491_0,0.99884033203125,0.0,0.0,0.0,0.0
519,new_data\test\image\pexels-photo-860645_0,0.9973907470703125,0.9986936692615029,0.9973907470703125,0.9974972912756185,0.9998929205164291
520,new_data\test\image\pexels-photo-863075_0,0.9989471435546875,0.999473294504706,0.9989471435546875,1.0,0.9989471435546875
521,new_data\test\image\pexels-photo-864078_0,0.924346923828125,0.9552413967428592,0.9143178086926467,0.9889713441875245,0.9237363596682672
522,new_data\test\image\pexels-photo-866019_0,0.971954345703125,0.9782588123964987,0.9574428673967909,0.9596203383537165,0.9976356486284349
523,new_data\test\image\pexels-photo-866821_0,0.9822235107421875,0.9831093326374089,0.9667797770110353,0.9932036559643778,0.9732181301489795
524,new_data\test\image\pexels-photo-867852_0,1.0,0.0,0.0,0.0,0.0
525,new_data\test\image\pexels-photo-868866_0,0.988739013671875,0.9920060658578856,0.9841389241118442,0.9935558062836313,0.9904611524485205
526,new_data\test\image\pexels-photo-873513_0,0.9969635009765625,0.9961895643848732,0.9924080573783001,0.9967430454440953,0.9956366976690779
527,new_data\test\image\pexels-photo-874283_0,0.8094940185546875,0.7978563217460292,0.663694644973602,0.7752257496145738,0.821847898599066
528,new_data\test\image\pexels-photo-875722_0,0.8739013671875,0.9210606755311019,0.8536723563991784,0.9992952783650458,0.8541865986322242
529,new_data\test\image\pexels-photo-878119_0,0.9227447509765625,0.9276455877098964,0.8650550387803513,0.9227007818052594,0.9326436781609195
530,new_data\test\image\pexels-photo-879471_0,0.969970703125,0.983032142364464,0.9666304937601736,0.996678205531662,0.9697547035008335
531,new_data\test\image\pexels-photo-879651_0,0.9087371826171875,0.9482034450208278,0.9015084148470177,0.9986501030664551,0.9026083228912485
532,new_data\test\image\pexels-photo-880470_0,0.97369384765625,0.9621082245373423,0.9269831858032274,0.9675522744352593,0.9567250950736548
533,new_data\test\image\pexels-photo-881638_0,0.9864349365234375,0.8919674322517924,0.8050010967317394,0.9230382293762576,0.8629202915588996
534,new_data\test\image\pexels-photo-883090_0,0.953033447265625,0.9425874804148325,0.8914094196507321,0.8984461117235003,0.9912903605476873
535,new_data\test\image\pexels-photo-884417_0,0.9884185791015625,0.9935132086114506,0.9871100317578928,0.9882849029976366,0.9987971268515654
536,new_data\test\image\pexels-photo-884421_0,0.9961700439453125,0.9863772048846676,0.97312058256586,0.9795192411339873,0.9933318758198514
537,new_data\test\image\pexels-photo-9058_0,0.8984832763671875,0.7820046528392149,0.6420423975034972,0.9394583530152731,0.6697536061065275
538,new_data\test\image\pexels-photo-91626_0,0.99346923828125,0.933807609031859,0.8758340586016826,0.8832650672908133,0.990485564304462
539,new_data\test\image\pexels-photo-91950_0,0.993377685546875,0.9964910011157646,0.9930065422669117,0.9970069083790386,0.9959756274950301
540,new_data\test\image\pexels-photo-93140_0,0.9896087646484375,0.9871700672582377,0.9746651785714285,0.9945714068787488,0.9798780715861914
541,new_data\test\image\photographer-ocean-woman-with-camera-center-591670_0,0.89532470703125,0.892036512433113,0.8051136363636363,0.9795382275680907,0.8188858067498844
542,new_data\test\image\plank-fitness-muscular-exercising-163437_0,0.9821929931640625,0.9782255807444724,0.9573792045579052,0.9902538531278332,0.9664860081849352
543,new_data\test\image\portrait-child-hands-57449_0,0.99993896484375,0.999969481490524,0.99993896484375,0.99993896484375,1.0
544,new_data\test\image\portrait-of-a-girl-girl-hair-makeup-159072_0,0.9931793212890625,0.9326908598102696,0.8738713318284425,0.8768403171007928,0.9961402380186555
545,new_data\test\image\portrait-studio-female-underwear-104840_0,0.9874267578125,0.9879295696247034,0.9761470545665074,0.9770804357904497,0.999022338093263
546,new_data\test\image\portrait-sunset-beauty-young-women_0,0.8304290771484375,0.8710893546927744,0.7716193999177969,0.9832403697593421,0.7819033735943357
547,new_data\test\image\pylon-flight-girl-model-163497_0,0.9553985595703125,0.9645176561987885,0.9314670230475253,0.9433890577507599,0.9866143492189634
548,new_data\test\image\review-viewing-platform-view-sky-160407_0,0.9577484130859375,0.9501951544148065,0.9051159921872323,0.9939042745334136,0.9101684986733745
549,new_data\test\image\smile-color-laugh-black-157907_0,0.998779296875,0.9993892756809576,0.998779296875,0.998779296875,1.0
550,new_data\test\image\soccer-football-soccer-player-goal-keeper-159636_0,0.9904937744140625,0.9927179643028298,0.9855412179725214,0.9857471157640614,0.9997881056646419
551,new_data\test\image\softball-player-female-youth-163375_0,0.99688720703125,0.9984323609873051,0.9968696292658974,1.0,0.9968696292658974
552,new_data\test\image\soldier-military-uniform-american_0,0.935638427734375,0.9019662529633246,0.8214376428752858,0.8402182385035074,0.9735099337748344
553,new_data\test\image\sunglasses-white-dress-fashion-model-157887_0,0.93243408203125,0.9616124837451235,0.9260632169513601,0.9991352753607523,0.9268060359953878
554,new_data\test\image\tea-summer-pretty-young-woman-vintage-37832_0,0.8080902099609375,0.8335120395006818,0.7145483431684068,0.8195069890933702,0.8480040941658137
555,new_data\test\image\tourist-girl-backpack-vacation-163259_0,0.99871826171875,0.9993576901313677,0.998716204857025,0.998716204857025,1.0
556,new_data\test\image\tulips-yellow-blonde-pretty-young-woman-37606_0,0.8480224609375,0.870014616830236,0.7699343989651668,0.9945100847356486,0.773220747889023
557,new_data\test\image\vintage-woman-on-bed-retro-bedroom-37738_0,0.8698577880859375,0.6951860190843787,0.53278553820871,0.940073458341388,0.5515168698610717
558,new_data\test\image\water-splashing-childhood-child-160976_0,0.9723052978515625,0.9795844909620598,0.9599858903414978,0.9813617002095963,0.9778137069972155
559,new_data\test\image\wedding-dresses-character-fashion-individuality-157997_0,0.835601806640625,0.9080873571062958,0.8316483585168055,0.8316873456886583,0.9999436365685943
560,new_data\test\image\wildernessculture-rei1440project-welltravelled-awesomeearth_0,0.9982147216796875,0.9656387665198238,0.9335604770017035,0.9867947178871549,0.9453709028177113
561,new_data\test\image\woman-poses-e-learning-female-159750_0,0.9848785400390625,0.9913259634657634,0.9828011107254425,0.9972176730589748,0.9855034631582611
562,new_data\test\image\woman-pregnant-pier-belly-54634_0,0.9983367919921875,0.9987870964870308,0.997577131679559,0.998642634623943,0.9989316001513566
563,new_data\test\image\women-modeling-style-skin_0,0.998809814453125,0.8617021276595744,0.7570093457943925,0.7570093457943925,1.0
564,new_data\test\image\women-sexy-outdoors-girl-48843_0,0.974609375,0.9837490477957693,0.9680178362067309,0.9921596438350767,0.9754798473785129
565,new_data\test\image\young-girl-ballerina-dance-591679_0,0.9937896728515625,0.9931671283471838,0.9864269992663243,0.9871183046888036,0.9992905405405406
566,new_data\test\image\young-woman-pretty-shooting-157717_0,0.9867095947265625,0.9927869286891423,0.9856771689798066,0.9917110618444128,0.9938651323970752
